Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,38.42090000000002,28.12617689353939,73.2054087580962,
2,Glca-Sp8,17.915974999999992,6.282582679320666,35.06693149170318,
3,Mana-Sp8,41.70677499999999,8.229869620423344,19.732692399312448,
4,GalNAca-Sp8,31.815524999999997,21.027159563031024,66.09087721491639,
5,GalNAca-Sp15,34.46975,5.55342626642924,16.11101405269618,
6,Fuca-Sp8,34.996300000000005,12.972339451566402,37.067745594724016,
7,Fuca-Sp9,56.95972500000002,16.597412879999272,29.13885711351181,
8,Rhaa-Sp8,42.1031,36.478782211855695,86.64155896324903,
9,Neu5Aca-Sp8,18.425825,3.778018043344067,20.50392882459302,
10,Neu5Aca-Sp11,38.03002500000002,19.857168887560384,52.21445131198408,
11,Neu5Acb-Sp8,136.69169999999997,180.1368023013805,131.78327747872075,
12,Galb-Sp8,58.265,16.56910484987732,28.437492233548987,
13,Glcb-Sp8,162.27747499999998,211.12489184182473,130.10116890333964,
14,Manb-Sp8,18.226100000000002,15.436775944261592,84.6959906083122,
15,GalNAcb-Sp8,26.870225000000005,8.685164568916742,32.32263432448646,
16,GlcNAcb-Sp0,41.019949999999994,12.805542913519895,31.217841351634746,
17,GlcNAcb-Sp8,37.90890000000001,5.868795522081171,15.48131315358971,
18,GlcN(Gc)b-Sp8,45.91957499999999,39.35655831509114,85.70758399896155,
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,25.630074999999977,29.819895665184536,116.3472821097268,
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,57.815275,20.67864125458521,35.766743744771965,
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,179.2875,263.2260244355663,146.81783416889982,
22,6S(3S)Galb1-4(6S)GlcNAcb-Sp0,12.559750000000001,1.0068811664408035,8.016729365160957,
23,6S(3S)Galb1-4GlcNAcb-Sp0,35.358475,22.29045181153806,63.041326899811324,
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,74.153,7.587923814852123,10.232794107928367,
25,(3S)Galb1-4Glcb-Sp8,220.21965000000012,361.7733411316579,164.27841072840582,
26,(3S)Galb1-4(6S)Glcb-Sp0,39.641425,33.33811086833159,84.09917370107556,
27,(3S)Galb1-4(6S)Glcb-Sp8,51.288050000000005,20.997532018549226,40.94039843306428,
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,27.003250000000005,11.239823378653826,41.623965184390116,
29,(3S)Galb1-3GalNAca-Sp8,87.7715,24.022359084402947,27.3692019441424,
30,(3S)Galb1-3GlcNAcb-Sp0,42.014400000000016,19.710219774353934,46.9130102401889,
31,(3S)Galb1-3GlcNAcb-Sp8,116.32385000000002,30.99419317060315,26.644744968983698,
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,91.48179999999999,36.830165054838844,40.25955441939145,
33,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,14.685299999999984,17.452024263678258,118.84009358799806,
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,136.96402500000002,122.23374240913392,89.24514478099917,
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,16.538850000000007,9.051093689530921,54.72625780831749,
36,(3S)Galb1-4GlcNAcb-Sp0,26.830700000000007,4.584916773508521,17.088323351640174,
37,(3S)Galb1-4GlcNAcb-Sp8,28.664975000000005,9.163787041529368,31.968585500351445,
38,(3S)Galb-Sp8,13.913600000000002,15.036095067758334,108.0676105950892,
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,35.3111,20.162137215913734,57.09858151095189,
40,(4S)Galb1-4GlcNAcb-Sp8,27.3972,7.959735808848604,29.05309961911657,
41,(6P)Mana-Sp8,46.439925,12.938790664090877,27.861351335280744,
42,(6S)Galb1-4Glcb-Sp0,44.48059999999999,25.33850295748875,56.96529039061693,
43,(6S)Galb1-4Glcb-Sp8,59.48247499999999,19.910674668692234,33.47317788759166,
44,(6S)Galb1-4GlcNAcb-Sp8,34.433324999999996,30.552576269045367,88.72967181951023,
45,(6S)Galb1-4(6S)Glcb-Sp8,87.694175,41.495968709291525,47.31895671439012,
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,20.001925,6.700617879656079,33.499865036270656,
47,(6S)GlcNAcb-Sp8,49.976725,16.068618816889586,32.15220448496692,
48,"Neu5,9Ac2a-Sp8",25.112249999999996,13.730060978378786,54.674754266856965,
49,"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",8.925375000000003,11.221431748927271,125.72504515415059,
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,51.687200000000004,19.889485843195295,38.480486161361604,
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,106.69272499999994,42.89108183740067,40.20056834934218,
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,842.6430000000003,70.71021956011462,8.39148008825975,
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,821.2715999999998,42.024073991627,5.116952052357224,
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,88.28504999999996,56.30228981823636,63.77330003011426,
