Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,32.573825,10.853264124177871,33.31897351378867,
2,Glca-Sp8,32.5506,20.74034245297472,63.717235482524806,
3,Mana-Sp8,43.420175,5.334341865294459,12.285399276475646,
4,GalNAca-Sp8,18.62595,5.312952365367741,28.524463801136267,
5,GalNAca-Sp15,36.69559999999999,13.10124960706678,35.702508221876144,
6,Fuca-Sp8,10.797800000000002,5.238741122954393,48.51674529028499,
7,Fuca-Sp9,108.95125,49.307030564176884,45.25604852094573,
8,Rhaa-Sp8,33.93762500000001,6.962268100925624,20.514894901825397,
9,Neu5Aca-Sp8,36.647999999999996,30.471359155114836,83.14603567756723,
10,Neu5Aca-Sp11,9.1996,10.002073375722318,108.72291594984911,
11,Neu5Acb-Sp8,8.2196,5.337325049747918,64.93412148703,
12,Galb-Sp8,45.792300000000004,12.180415074481886,26.599264667819444,
13,Glcb-Sp8,23.72695,8.833660039681568,37.230491233308825,
14,Manb-Sp8,26.5743,12.536536358447126,47.175415188536014,
15,GalNAcb-Sp8,15.425699999999999,9.119848472790903,59.1211320898948,
16,GlcNAcb-Sp0,36.90465,15.212886787304129,41.22214080692848,
17,GlcNAcb-Sp8,43.21970000000001,2.054072901984212,4.7526310964310525,
18,GlcN(Gc)b-Sp8,25.232275,18.437162032405276,73.06975701717452,
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,13.974225000000004,2.8384509065979286,20.31204525902458,
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,63.279025,44.1046338272503,69.69866211947846,
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,14.72945,6.434546847810397,43.68490912973938,
22,6S(3S)Galb1-4(6S)GlcNAcb-Sp0,15.772299999999998,2.6933347669138206,17.076360244947285,
23,6S(3S)Galb1-4GlcNAcb-Sp0,24.16405,22.850346477679494,94.56339677197943,
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,63.119425000000014,37.851267923666235,59.967700788887456,
25,(3S)Galb1-4Glcb-Sp8,8.275975000000003,2.62539157634947,31.723048660121243,
26,(3S)Galb1-4(6S)Glcb-Sp0,14.164875000000002,2.630841195479761,18.57299267010659,
27,(3S)Galb1-4(6S)Glcb-Sp8,17.009650000000004,6.441615628344581,37.87035963905536,
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,14.640975,9.699398720668198,66.24831147289166,
29,(3S)Galb1-3GalNAca-Sp8,22.5062,10.264299029484022,45.60653966233315,
30,(3S)Galb1-3GlcNAcb-Sp0,20.6926,5.813552346600731,28.094837510031272,
31,(3S)Galb1-3GlcNAcb-Sp8,36.064,10.951589097173672,30.36709487903081,
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,61.48892500000001,35.61010683325495,57.913041792900025,
33,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,26.821350000000006,23.491969904416273,87.5868287927948,
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,9.992325000000001,4.534344844535589,45.37827627239495,
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,11.120100000000003,8.758666704851064,78.7642800411063,
36,(3S)Galb1-4GlcNAcb-Sp0,32.362300000000005,29.076140381533904,89.84571671832316,
37,(3S)Galb1-4GlcNAcb-Sp8,23.0991,9.40683231557433,40.72380445807123,
38,(3S)Galb-Sp8,24.001025000000006,19.87727675133509,82.81844942595194,
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,51.410050000000005,12.909111011090827,25.110092308976213,
40,(4S)Galb1-4GlcNAcb-Sp8,36.160925000000006,17.276110072269347,47.77563093938926,
41,(6P)Mana-Sp8,64.1857,37.14719806598248,57.87457029522539,
42,(6S)Galb1-4Glcb-Sp0,20.7145,7.46421825868813,36.03378434762186,
43,(6S)Galb1-4Glcb-Sp8,11.442625,8.205981831718853,71.71415502752956,
44,(6S)Galb1-4GlcNAcb-Sp8,56.62745,83.72238330838813,147.84770161536167,
45,(6S)Galb1-4(6S)Glcb-Sp8,6.084925,3.8631034832761175,63.48646011702884,
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,19.798499999999997,10.47559710979125,52.91106452403592,
47,(6S)GlcNAcb-Sp8,31.561925,7.8775045407265445,24.958884924561936,
48,"Neu5,9Ac2a-Sp8",7.661325,3.7520096493967965,48.973377965257924,
49,"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",5.380275,1.9749965727818388,36.70809712852668,
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,44.979825,12.622609707287205,28.06282529397837,
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,56.734849999999994,30.26279447335732,53.34074995061646,
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,15.555749999999998,9.848430031397562,63.31054453432051,
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,35.79155,26.14842381706146,73.05753401867608,
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,17.605300000000003,10.216236864586353,58.029325626864356,
