Chart Number,Structure,RFU,StDev,SEM,CV
1,Neu5Aca2-8Neu5Acb-Sp17,23.5011,24.979032376508645,12.489516188254322,106.28877957418436
2,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,23.638475,13.027960553203803,6.5139802766019015,55.11337154026985
3,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,57.16667500000001,79.52780358819486,39.76390179409743,139.11567112866865
4,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,279.4495999999999,170.77405705600245,85.38702852800122,61.11086115564399
5,Gala-Sp8,36.511224999999996,32.80659199544864,16.40329599772432,89.85344094986856
6,Glca-Sp8,57.368250000000046,38.70792619042424,19.35396309521212,67.47273307173255
7,Mana-Sp8,10.03125,22.156907118473605,11.078453559236802,220.8788248570577
8,GalNAca-Sp8,16.59945000000001,36.67508763484191,18.337543817420954,220.94158321415395
9,Fuca-Sp8,64.09305,12.45894370388869,6.229471851944345,19.438837290296977
10,Fuca-Sp9,11.048400000000004,15.68691185691647,7.843455928458235,141.98356193581392
11,Rha-Sp8,173.19017500000004,36.22192679021687,18.110963395108435,20.91453905524194
12,Neu5Aca-Sp8,35.59965,25.216415756738066,12.608207878369033,70.83332492521154
13,Neu5Aca-Sp11,0.5989250000000013,4.787522539111437,2.3937612695557187,799.352596587457
14,Neu5Acb-Sp8,44.65757499999995,33.54120770617944,16.77060385308972,75.10754380679981
15,Galb-Sp8,29.51040000000001,42.12660569244413,21.063302846222065,142.75172716209917
16,Glcb-Sp8,12.167375000000003,10.96546155294738,5.48273077647369,90.12183443797349
17,Manb-Sp8,9.3749,9.231207873656986,4.615603936828493,98.46726763652931
18,GalNAcb-Sp8,20.23337500000001,10.160101128884966,5.080050564442483,50.21456444555078
19,GlcNAcb-Sp0,3.064125000000004,7.113316066540286,3.556658033270143,232.14836426517445
20,GlcNAcb-Sp8,16.443599999999996,15.919397154205713,7.9596985771028566,96.81211628965504
21,GlcN(Gc)b-Sp8,34.093125,18.284617389557265,9.142308694778633,53.63139163557833
22,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,118.56430000000003,13.051549367284615,6.525774683642307,11.007992597505835
23,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8,33.78310000000002,16.74615667907114,8.37307833953557,49.56962705930223
24,[3OSO3][6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,59.299000000000035,46.20545305156088,23.10272652578044,77.91944729516662
25,[3OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,8.8428,9.916939884191429,4.958469942095714,112.14705618346483
26,[3OSO3]Galb1-4Glcb-Sp8,25.341699999999996,10.622475053395036,5.311237526697518,41.91697894535504
27,[3OSO3]Galb1-4[6OSO3]Glcb-Sp0,117.82025,35.62978892336196,17.81489446168098,30.240802343707436
28,[3OSO3]Galb1-4[6OSO3]Glcb-Sp8,81.04882500000002,31.892675776879575,15.946337888439787,39.34995452047524
29,[3OSO3]Galb1-3(Fuca1-4)GlcNAcb-Sp8,64.402675,20.881103980932128,10.440551990466064,32.42272775305083
30,[3OSO3]Galb1-3GalNAca-Sp8,62.23339999999999,17.57957915537239,8.789789577686195,28.247820551942194
31,[3OSO3]Galb1-3GlcNAcb-Sp8,405.8044249999999,119.69839655680137,59.849198278400685,29.496572531657677
32,[3OSO3]Galb1-4(Fuca1-3)GlcNAcb-Sp8,41.4164,30.31954074949023,15.159770374745115,73.20660595679544
33,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp8,1519.4114250000002,78.77198229921846,39.38599114960923,5.184374752165527
34,[3OSO3]Galb1-4GlcNAcb-Sp0,188.65102499999998,118.3453881568796,59.1726940784398,62.73243845713513
35,[3OSO3]Galb1-4GlcNAcb-Sp8,278.3505,91.72555663456059,45.862778317280295,32.95325736241199
36,[3OSO3]Galb-Sp8,25.845975000000003,20.081362190245812,10.040681095122906,77.69628419994142
37,[4OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,52.30139999999999,29.940670173862188,14.970335086931094,57.24640291438124
38,[4OSO3]Galb1-4GlcNAcb-Sp8,35.67207500000001,26.566524055833252,13.283262027916626,74.47428851793244
39,6-H2PO3Mana-Sp8,34.9341,59.00632319613442,29.50316159806721,168.90752358335956
40,[6OSO3]Galb1-4Glcb-Sp0,70.36170000000001,9.215530550471263,4.607765275235631,13.097367673707799
41,[6OSO3]Galb1-4Glcb-Sp8,32.235299999999995,30.894659257548025,15.447329628774012,95.84107874767113
42,[6OSO3]Galb1-4GlcNAcb-Sp8,34.315475000000006,21.959307991734015,10.979653995867007,63.992434875909524
43,[6OSO3]Galb1-4[6OSO3]Glcb-Sp8,26.35267500000002,23.27751328047082,11.63875664023541,88.33074168171089
44,Neu5Aca2-3[6OSO3]Galb1-4GlcNAcb-Sp8,40.786150000000134,11.97756201139399,5.988781005696995,29.36673849185067
45,[6OSO3]GlcNAcb-Sp8,35.373450000000005,30.039484577080664,15.019742288540332,84.92099180905639
46,Neu5Ac(9Ac)a-Sp8,18.272100000000012,30.685743706918146,15.342871853459073,167.93769575975463
47,Neu5Ac(9Ac)a2-6Galb1-4GlcNAcb-Sp8,21.59845,10.168194622285045,5.084097311142522,47.078353410939414
48,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,33.56394999999999,17.794532315386466,8.897266157693233,53.01680021387969
