Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,62.98292500000001,24.566556103963055,12.283278051981528,39.005105120098904
2,Glca-Sp8,11.151575000000001,19.66066870045792,9.83033435022896,176.30396334560737
3,Mana-Sp8,9463.81385,4146.520199728269,2073.2600998641346,43.814473376695474
4,GalNAca-Sp8,84.158375,22.412789352119873,11.206394676059936,26.6316802720108
5,Fuca-Sp8,58.25375,9.775485133911971,4.8877425669559855,16.78086841432864
6,Fuca-Sp9,-41.779624999999996,41.281870853307545,20.640935426653773,-98.80861987944495
7,Rha-Sp8,648.252125,32.14851911678997,16.074259558394985,4.959261663321192
8,Neu5Aca-Sp8,-3.8715249999999983,16.79227676688999,8.396138383444995,-433.73804293889356
9,Neu5Aca-Sp11,-29.550149999999995,18.70947021564214,9.35473510782107,-63.314298626714724
10,Neu5Acb-Sp8,-40.907525,18.302541506281752,9.151270753140876,-44.741258500194654
11,Galb-Sp8,-46.644874999999985,24.35311295096585,12.176556475482926,-52.209622066659755
12,Glcb-Sp8,33.432100000000005,18.916134221522846,9.458067110761423,56.58075389079011
13,Manb-Sp8,157.853075,61.75433789521061,30.877168947605306,39.1214031752062
14,GalNAcb-Sp8,37.559775,19.088394121800068,9.544197060900034,50.82137505296575
15,GlcNAcb-Sp0,97.78302500000001,42.07359761571584,21.03679880785792,43.027506681978636
16,GlcNAcb-Sp8,225.8637,152.32485049750298,76.16242524875149,67.4410498444429
17,GlcN(Gc)b-Sp8,-166.298125,18.366588453016902,9.183294226508451,-11.044374945909283
18,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,13.620100000000008,15.595499107327948,7.797749553663974,114.50355803061608
19,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8,58.89732500000002,36.189798404004435,18.094899202002217,61.445572280242644
20,[3OSO3][6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,127.19045,26.496420910568265,13.248210455284132,20.83208362779459
21,[3OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,11.97355000000016,50.291803472820206,25.145901736410103,420.02416553837026
22,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]Glc-Sp0,136.63597500000003,51.839605398213514,25.919802699106757,37.93993887642951
23,[3OSO3]Galb1-4Glcb-Sp8,634.5690749999999,151.52983939009926,75.76491969504963,23.87917176551651
24,[3OSO3]Galb1-4[6OSO3]Glcb-Sp0,33.36497499999999,79.05467093302691,39.527335466513456,236.93909835996263
25,[3OSO3]Galb1-4[6OSO3]Glcb-Sp8,173.03405000000004,35.239982331673495,17.619991165836748,20.36592354607286
26,[3OSO3]Galb1-3(Fuca1-4)GlcNAcb-Sp8,25.814874999999972,42.4119357537773,21.20596787688865,164.2926249062889
27,[3OSO3]Galb1-3GalNAca-Sp8,-61.80669999999999,10.963686266336966,5.481843133168483,-17.73866953960811
28,[3OSO3]Galb1-3GlcNAcb-Sp8,-30.011349999999993,30.242990330598374,15.121495165299187,-100.77184242161175
29,[3OSO3]Galb1-4(Fuca1-3)GlcNAc-Sp0 ,153.660575,50.03804315074508,25.01902157537254,32.56400879063812
30,[3OSO3]Galb1-4(Fuca1-3)GlcNAcb-Sp8,314.0524,138.98359286700014,69.49179643350007,44.25490550844386
31,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,12.119124999999997,40.82206023613335,20.411030118066677,336.8399965850122
32,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp8,-49.77677499999998,15.04071120800147,7.520355604000735,-30.216323190888676
33,[3OSO3]Galb1-4GlcNAcb-Sp0,-52.27549999999999,22.38230398789781,11.191151993948905,-42.8160495603061
34,[3OSO3]Galb1-4GlcNAcb-Sp8,-32.140175000000006,24.676270650076628,12.338135325038314,-76.77702641655381
35,[3OSO3]Galb-Sp8,6.871500000000005,33.36545809666039,16.682729048330195,485.5629498167848
36,[4OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,43.60007500000001,19.41751956565251,9.708759782826254,44.53551872480151
37,[4OSO3]Galb1-4GlcNAcb-Sp8,-0.8671999999999827,10.051103984471881,5.025551992235941,-1159.029518504622
38,6-H2PO3Mana-Sp8,36.99635000000001,15.589236632262297,7.794618316131149,42.13722875976223
39,[6OSO3]Galb1-4Glcb-Sp0,-31.215325000000007,11.10913238117632,5.55456619058816,-35.58871285554873
40,[6OSO3]Galb1-4Glcb-Sp8,-102.53280000000001,12.254767816377763,6.1273839081888815,-11.952046385525179
41,[6OSO3]Galb1-4GlcNAcb-Sp8,-8.959799999999987,18.814167462314124,9.407083731157062,-209.98423471856682
42,[6OSO3]Galb1-4[6OSO3]Glcb-Sp8,109.46885,102.56477512676234,51.28238756338117,93.69311464107126
43,Neu5Aca2-3[6OSO3]Galb1-4GlcNAcb-Sp8,97.506375,13.8831343851391,6.94156719256955,14.238181231882631
44,[6OSO3]GlcNAcb-Sp8,4.754050000000021,8.528144169161303,4.2640720845806515,179.38692628729748
45,Neu5Ac(9Ac)a-Sp8,-23.18082499999999,16.15721374502732,8.07860687251366,-69.70077098216878
46,Neu5Ac(9Ac)a2-6Galb1-4GlcNAcb-Sp8,283.5038,40.470566684691,20.2352833423455,14.275140821636606
47,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,60832.017899999984,6405.835304037117,3202.9176520185583,10.530367929874506
48,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,37798.26447499999,1296.2944236501585,648.1472118250792,3.4295077873417594
