Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,380.68245,96.06479730239361,48.03239865119681,25.234889946303962
2,Glca-Sp8,235.42729999999995,33.56926867707103,16.784634338535515,14.258868311818995
3,Mana-Sp8,47.85637499999999,26.795971144231746,13.397985572115873,55.992479882213715
4,GalNAca-Sp8,75.33515000000003,27.186780152799702,13.593390076399851,36.08777596221643
5,Fuca-Sp8,56.176224999999945,25.199469577536103,12.599734788768052,44.85789064241345
6,Fuca-Sp9,86.456425,53.55625557843354,26.77812778921677,61.94595205438294
7,Rha-Sp8,8502.54355,1897.476515683305,948.7382578416525,22.316575087501963
8,Neu5Aca-Sp8,213.113275,59.5409250698693,29.77046253493465,27.938627976070144
9,Neu5Aca-Sp11,150.88320000000004,33.018284494301696,16.509142247150848,21.883340553687677
10,Neu5Acb-Sp8,340.33435,57.05643209785132,28.52821604892566,16.76481733267633
11,Galb-Sp8,855.7334250000001,660.2923645056704,330.1461822528352,77.16098789826637
12,Glcb-Sp8,124.16649999999998,32.63879738409503,16.319398692047514,26.2863150560699
13,Manb-Sp8,366.977625,157.28930046315517,78.64465023157759,42.86073312048798
14,GalNAcb-Sp8,510.94402499999995,377.83496735361734,188.91748367680867,73.94840704001135
15,GlcNAcb-Sp0,234.53322500000002,53.33864954567009,26.669324772835044,22.74247051592374
16,GlcNAcb-Sp8,206.91497499999997,31.86130451036973,15.930652255184865,15.398259362508556
17,GlcN(Gc)b-Sp8,119.6606,56.57586376544924,28.28793188272462,47.280277522801356
18,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,199.166225,61.8985380742484,30.9492690371242,31.078832806239312
19,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8,342.958925,45.53951766121191,22.769758830605955,13.27841742599698
20,[3OSO3][6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,1098.13085,197.7462329083821,98.87311645419105,18.007529149042856
21,[3OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,758.9876999999999,183.4026435411442,91.7013217705721,24.16411274400681
22,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]Glc-Sp0,402.99257499999993,52.48212328678434,26.24106164339217,13.023099318091495
23,[3OSO3]Galb1-4Glcb-Sp8,294.26009999999997,170.3114478642389,85.15572393211944,57.87785971126867
24,[3OSO3]Galb1-4[6OSO3]Glcb-Sp0,891.6921500000001,69.84583208650665,34.92291604325332,7.83295356884174
25,[3OSO3]Galb1-4[6OSO3]Glcb-Sp8,1279.8487499999999,548.1865024280971,274.09325121404856,42.83213172088477
26,[3OSO3]Galb1-3(Fuca1-4)GlcNAcb-Sp8,270.734375,8.063653306193748,4.031826653096874,2.9784371881826046
27,[3OSO3]Galb1-3GalNAca-Sp8,78.02789999999999,20.583119095835222,10.291559547917611,26.37917859616269
28,[3OSO3]Galb1-3GlcNAcb-Sp8,343.461275,404.2505235498764,202.1252617749382,117.69901091465883
29,[3OSO3]Galb1-4(Fuca1-3)GlcNAc-Sp0 ,119.66472499999999,49.66308689388094,24.83154344694047,41.50186021309199
30,[3OSO3]Galb1-4(Fuca1-3)GlcNAcb-Sp8,77.45487499999999,91.86126941253589,45.930634706267945,118.59972585655314
31,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,2295.0065,448.04503270029323,224.02251635014662,19.522604084140642
32,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp8,2525.9792,378.6634687476813,189.33173437384065,14.990759573462888
33,[3OSO3]Galb1-4GlcNAcb-Sp0,579.0113249999999,102.31320820433,51.156604102165,17.67032936779432
34,[3OSO3]Galb1-4GlcNAcb-Sp8,581.1766250000001,30.046641809958302,15.023320904979151,5.169967358883076
35,[3OSO3]Galb-Sp8,209.64137499999998,51.49763188661369,25.748815943306845,24.564631808302963
36,[4OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,2270.59295,227.85405531147217,113.92702765573608,10.035002324457679
37,[4OSO3]Galb1-4GlcNAcb-Sp8,259.240375,32.52491301104179,16.262456505520895,12.546237448947446
38,6-H2PO3Mana-Sp8,1873.9535999999998,1638.81478517706,819.40739258853,87.45226056702046
39,[6OSO3]Galb1-4Glcb-Sp0,606.7451,70.11126949452081,35.055634747260406,11.555308727589363
40,[6OSO3]Galb1-4Glcb-Sp8,229.87972499999995,45.689353029444526,22.844676514722263,19.87532960092263
41,[6OSO3]Galb1-4GlcNAcb-Sp8,308.87192500000003,79.95291253537371,39.97645626768686,25.885458037461227
42,[6OSO3]Galb1-4[6OSO3]Glcb-Sp8,1075.8802249999999,140.0863647860949,70.04318239304745,13.020628275428606
43,Neu5Aca2-3[6OSO3]Galb1-4GlcNAcb-Sp8,109.1656,23.563907728982453,11.781953864491227,21.58546989984249
44,[6OSO3]GlcNAcb-Sp8,200.41375,37.472879203898735,18.736439601949368,18.697758613817033
45,Neu5Ac(9Ac)a-Sp8,79.06337500000001,13.460943690884537,6.730471845442269,17.025511105343703
46,Neu5Ac(9Ac)a2-6Galb1-4GlcNAcb-Sp8,88.62044999999999,15.758048569223337,7.879024284611669,17.781503670116027
47,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,173.4037249999999,39.526268547752814,19.763134273876407,22.79435954893866
48,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,879.1938,1440.462273738346,720.231136869173,163.838993602815
49,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,93.1055,57.60069373123903,28.800346865619517,61.866048441004054
50,Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,316.4945,242.7354634014983,121.36773170074915,76.69500209371672
51,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N(LT)AVL,5512.389074999999,5963.840015424872,2981.920007712436,108.1897510187064
52,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp8,376.77577500000007,450.7844128964998,225.3922064482499,119.64262110442206
53,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,928.275525,1047.1736000429491,523.5868000214746,112.80848970384618
54,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,329.0419750000001,196.23603644474295,98.11801822237148,59.63860277848834
55,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,212.756075,39.179169560824505,19.589584780412252,18.41506502732037
56,Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9,314.90035,16.463514861353662,8.231757430676831,5.228166580746469
57,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,90.09990000000002,31.382739174903058,15.691369587451529,34.83104773135492
58,Fuca1-2Galb1-3GalNAca-Sp8,72.32797499999998,22.587524142673036,11.293762071336518,31.22930531744189
59,Fuca1-2Galb1-3GalNAca-Sp14,129.91630000000004,27.793706782651224,13.896853391325612,21.393548602177876
60,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,290.64367500000003,112.09006823423685,56.045034117118426,38.56614744299419
61,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp9,338.3286499999999,132.70982272473427,66.35491136236713,39.22512111366693
62,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8,810.706175,47.84206524962361,23.921032624811804,5.901282946268863
63,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,756.5152000000003,32.736343158897,16.3681715794485,4.327255177278261
64,Fuca1-2Galb1-3GlcNAcb-Sp0,88.72672499999999,19.373890607787228,9.686945303893614,21.835462322977918
65,Fuca1-2Galb1-3GlcNAcb-Sp8,272.20297500000004,76.50093330979134,38.25046665489567,28.10437075854565
66,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,194.44892499999997,22.03794315771114,11.01897157885557,11.333538181150216
67,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,156.52722499999996,17.363464613257655,8.681732306628827,11.09293582203202
