Chart Number,Structure,RFU,StDev,SEM,CV
1,Neu5Aca2-8Neu5Acb-Sp17,43.080100000000016,59.18095126581426,29.59047563290713,137.37421980407248
2,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,82.36754999999997,68.9674771114859,34.48373855574295,83.73136886004978
3,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,165.1113,36.3457407741264,18.1728703870632,22.012872997866527
4,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,111.43290000000002,17.51688147606974,8.75844073803487,15.719667599128929
5,Gala-Sp8,1877.477675,553.4078199393,276.70390996965,29.476133181679508
6,Glca-Sp8,1799.6577,440.929178661395,220.4645893306975,24.50072470233617
7,Mana-Sp8,1507.4132999999997,172.02779157370668,86.01389578685334,11.412118466362656
8,GalNAca-Sp8,1219.8052249999998,289.4497814018233,144.72489070091166,23.72918032072074
9,Fuca-Sp8,2289.3398000000007,553.4634387914496,276.7317193957248,24.175678891855608
10,Fuca-Sp9,111.91424999999998,56.79039047752712,28.39519523876356,50.74455708502459
11,Rha-Sp8,2963.2751749999998,464.41944400846313,232.20972200423157,15.672504798966678
12,Neu5Aca-Sp8,2175.8504000000003,288.1312529250931,144.06562646254656,13.242236365381235
13,Neu5Aca-Sp11,1543.3467750000004,864.542010946024,432.271005473012,56.01735299871435
14,Neu5Acb-Sp8,1304.177275,124.00658897043617,62.003294485218085,9.508415101807088
15,Galb-Sp8,1803.2846249999998,542.8848480699537,271.44242403497685,30.105333375753357
16,Glcb-Sp8,3252.746075,603.6120345069243,301.80601725346213,18.556998320470626
17,Manb-Sp8,181.900625,70.41177094209807,35.20588547104904,38.708921941361154
18,GalNAcb-Sp8,111.16704999999997,25.557154240707856,12.778577120353928,22.98986456931965
19,GlcNAcb-Sp0,72.64715000000001,134.13046412744322,67.06523206372161,184.63279581847766
20,GlcNAcb-Sp8,156.82480000000004,109.26796921858357,54.63398460929179,69.67518480405111
21,GlcN(Gc)b-Sp8,274.062175,53.13472993704308,26.56736496852154,19.387837791567947
22,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,104.19897499999999,24.967168733542206,12.483584366771103,23.961050224862777
23,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8,117.86397500000001,70.35975932303803,35.17987966151902,59.695729185307066
24,[3OSO3][6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,160.57694999999998,44.958665582695645,22.479332791347822,27.99820620748846
25,[3OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,203.737575,53.26282494938804,26.63141247469402,26.142858012022597
26,[3OSO3]Galb1-4Glcb-Sp8,217.30595,46.76590602925028,23.38295301462514,21.520766471995028
27,[3OSO3]Galb1-4[6OSO3]Glcb-Sp0,164.05039999999997,57.537420192833395,28.768710096416697,35.073014264417154
28,[3OSO3]Galb1-4[6OSO3]Glcb-Sp8,105.38927499999997,48.98221437755923,24.491107188779615,46.47741848262951
29,[3OSO3]Galb1-3(Fuca1-4)GlcNAcb-Sp8,2358.1160999999997,332.083318840248,166.041659420124,14.082568658949747
30,[3OSO3]Galb1-3GalNAca-Sp8,91.1112,81.33020864275059,40.665104321375296,89.26477605689597
31,[3OSO3]Galb1-3GlcNAcb-Sp8,178.24735,50.45919981929297,25.229599909646485,28.308527346573715
32,[3OSO3]Galb1-4(Fuca1-3)GlcNAcb-Sp8,119.119175,23.73877538660806,11.86938769330403,19.92859284544916
33,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp8,108.62955000000001,16.655364562106325,8.327682281053162,15.332259557465095
34,[3OSO3]Galb1-4GlcNAcb-Sp0,120.14394999999999,35.919308465271655,17.959654232635827,29.896893239544447
35,[3OSO3]Galb1-4GlcNAcb-Sp8,120.55275000000005,26.47475849892992,13.23737924946496,21.961140246846224
36,[3OSO3]Galb-Sp8,157.1075,43.14304260418672,21.57152130209336,27.460842164878645
37,[4OSO3][6OSO3]Galb1-4GlcNAcb-Sp0,169.02222499999993,47.291009015132175,23.645504507566088,27.97916606241114
38,[4OSO3]Galb1-4GlcNAcb-Sp8,115.21365,17.756464577255556,8.878232288627778,15.411771588918116
39,6-H2PO3Mana-Sp8,157.58882499999999,49.85559850343624,24.92779925171812,31.636506270946718
40,[6OSO3]Galb1-4Glcb-Sp0,177.60009999999997,29.572711287378922,14.786355643689461,16.651292024823707
41,[6OSO3]Galb1-4Glcb-Sp8,154.51295000000005,86.62083407823984,43.31041703911992,56.06056584787218
42,[6OSO3]Galb1-4GlcNAcb-Sp8,209.35737500000005,46.72982653012763,23.364913265063816,22.320602047158655
43,[6OSO3]Galb1-4[6OSO3]Glcb-Sp8,168.50382499999998,34.81408827111749,17.407044135558746,20.66071097858906
44,Neu5Aca2-3[6OSO3]Galb1-4GlcNAcb-Sp8,21663.775950000003,1861.5257649702194,930.7628824851097,8.592803808840255
45,[6OSO3]GlcNAcb-Sp8,87.39382499999998,13.736164448242741,6.868082224121371,15.717545774249778
46,Neu5Ac(9Ac)a-Sp8,2526.6344,720.8751067875424,360.4375533937712,28.53104140383518
47,Neu5Ac(9Ac)a2-6Galb1-4GlcNAcb-Sp8,3024.754724999999,402.427310866214,201.213655433107,13.304460938273735
48,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,4694.479949999999,968.2568991841689,484.12844959208445,20.625434755220738
