Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,15.8367,11.954596802625062,75.48666579921992,
2,Glca-Sp8,10.599725,5.103681988770472,48.149192443865026,
3,Mana-Sp8,1.8851499999999994,4.273670457190946,226.7018782161073,
4,GalNAca-Sp8,9.022949999999998,5.271847095342075,58.42708975825064,
5,GalNAca-Sp15,1.5050500000000016,2.12446390178793,141.15570258715178,
6,Fuca-Sp8,17.141575,11.46676036416419,66.89443860417838,
7,Fuca-Sp9,58.56245,23.311528255707863,39.80627220293527,
8,Rhaa-Sp8,6.040025000000001,5.720367922534935,94.70768618565212,
9,Neu5Aca-Sp8,25.419,14.638993292345393,57.590752163127554,
10,Neu5Aca-Sp11,10.621275000000002,17.60278741513684,165.7313967968708,
11,Neu5Acb-Sp8,12.973474999999997,9.069440802818741,69.90756757783664,
12,Galb-Sp8,13.485974999999998,8.868775890871303,65.76295663362347,
13,Glcb-Sp8,9.612475000000002,6.058187821659213,63.024224475582116,
14,Manb-Sp8,9.92755,6.622342732246149,66.70671749068148,
15,GalNAcb-Sp8,27.70605,26.565720365476007,95.88418545940691,
16,GlcNAcb-Sp0,20.763225,7.077261695210938,34.085560866440254,
17,GlcNAcb-Sp8,7.299574999999999,3.339157032720486,45.7445403700967,
18,GlcN(Gc)b-Sp8,14.940274999999998,5.006243605988433,33.508376559256334,
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,5.894474999999999,3.1495648052548453,53.43249068415501,
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,15.813425,7.736821394851602,48.925652696057945,
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,11.271925,9.143881741133436,81.12085328045951,
22,6S(3S)Galb1-4(6S)GlcNAcb-Sp0,26.489775000000005,14.426239918836547,54.459654409433625,
23,6S(3S)Galb1-4GlcNAcb-Sp0,22.823475000000006,18.295573133479575,80.16120741245393,
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,493.29454999999996,11.082885267083501,2.246707421982161,
25,(3S)Galb1-4Glcb-Sp8,5.458199999999999,7.604359262949113,139.31990881516094,
26,(3S)Galb1-4(6S)Glcb-Sp0,12.585650000000003,5.9352813162758595,47.15911626555528,
27,(3S)Galb1-4(6S)Glcb-Sp8,8.457024999999998,2.501768492320303,29.582134288597985,
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,617.8949250000001,28.41476712630879,4.598640638828485,
29,(3S)Galb1-3GalNAca-Sp8,8.256700000000002,3.4077358299414255,41.27237068007103,
30,(3S)Galb1-3GlcNAcb-Sp0,-2.401649999999999,3.8724242884787303,-161.24015941035253,
31,(3S)Galb1-3GlcNAcb-Sp8,15.68365,11.080316765177189,70.64883981201562,
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,365.8066749999999,37.76952163057567,10.324995198782437,
33,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,535.823275,37.32080699612943,6.9651336060624525,
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,-5.6903749999999995,4.678106788987039,-82.21086991607828,
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,12.665875000000002,6.750712760578198,53.298431893400156,
36,(3S)Galb1-4GlcNAcb-Sp0,15.732275000000001,15.113030792966928,96.06386103069599,
37,(3S)Galb1-4GlcNAcb-Sp8,4.887350000000002,12.51550634093563,256.07960021147704,
38,(3S)Galb-Sp8,14.040700000000001,10.116497965534645,72.05123651623241,
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,13.025424999999998,12.891154636771905,98.96916712331387,
40,(4S)Galb1-4GlcNAcb-Sp8,11.30155,15.739215705470638,139.26599188138474,
41,(6P)Mana-Sp8,-0.4268250000000009,9.19037815884091,-2153.1958434583003,
42,(6S)Galb1-4Glcb-Sp0,15.875025,15.127533196432477,95.29139762886972,
43,(6S)Galb1-4Glcb-Sp8,20.865225,23.96710185878064,114.86625166409968,
44,(6S)Galb1-4GlcNAcb-Sp8,8.195150000000002,5.786246302799996,70.60574001452072,
45,(6S)Galb1-4(6S)Glcb-Sp8,16.6107,9.328580728063622,56.16006988304901,
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,1093.6720499999997,18.186491160668048,1.6628834174438354,
47,(6S)GlcNAcb-Sp8,6.786174999999998,5.483987199337724,80.81116681101985,
48,"Neu5,9Ac2a-Sp8",17.0108,9.62712638676083,56.59420125309116,
49,"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",20.845874999999992,12.255577283662877,58.791378551693704,
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-2.9684000000000017,7.02201520695211,-236.55892760248304,
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,11.021749999999997,4.305724141574024,39.065703192088606,
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,4.926575,5.906090680179236,119.88228495819584,
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,5.076924999999998,10.15692503414132,200.06056883135605,
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,6.272125,10.51744275172598,167.68547743748698,
