glycan,binding,rfu
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,0,2.732275
Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,8.224475
Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,63.56017500000002
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,244.58665
4S(3S)Galb1-4GlcNAcb-Sp0,1,7681.765625000003
(6S)Galb1-4(6S)GlcNAcb-Sp0,0,20.733349999999994
(6P)Glcb-Sp10,0,103.52765000000002
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,36.83342499999999
Galb1-3Galb1-4GlcNAcb-Sp8,0,16.703650000000003
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,137.410925
GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,1,35223.920024999985
Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,1,24830.70745
GlcAb1-3GlcNAcb-Sp8,0,6.392899999999997
GlcNAcb1-4GlcNAcb-Sp10,1,32264.87865
GlcNAcb1-4GlcNAcb-Sp12,1,26937.547775
MurNAcb1-4GlcNAcb-Sp10,1,27811.713175
Mana1-6Manb-Sp10,0,45.02974999999999
Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,0,7.01075
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,7252.977275
Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,44.121325
Neu5Aca2-8Neu5Acb-Sp17,0,16.660700000000006
Neu5Gcb2-6Galb1-4GlcNAc-Sp8,0,12.665175000000005
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,9003.618875
Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,0,43.296775
"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",1,12323.811125
