glycan,binding,rfu
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,8.51095
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,10.746124999999996
Gala1-3(Fuca1-2)Galb-Sp8,0,3.623249999999999
Gala1-3(Fuca1-2)Galb-Sp18,0,13.22805
Gala1-3GalNAca-Sp8,0,17.019350000000006
Gala1-3GalNAca-Sp16,0,7.4858999999999964
Gala1-3GalNAcb-Sp8,0,-3.3292
Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,0.920774999999999
Gala1-3Galb1-3GlcNAcb-Sp0,0,3.265175000000003
Gala1-3Galb1-4GlcNAcb-Sp8,0,5.4247
Gala1-3Galb1-4Glcb-Sp0,0,17.981150000000003
Gala1-3Galb-Sp8,0,15.198350000000005
Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,10.874949999999998
Gala1-4Galb1-4GlcNAcb-Sp8,0,4.566374999999999
Gala1-4Galb1-4Glcb-Sp0,0,15.82555
Galb1-2Galb-Sp8,0,4.445200000000003
Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,0.3533499999999989
Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,1.0926000000000045
Galb1-3(Fuca1-4)GlcNAc-Sp0,0,14.499375
Galb1-3(Fuca1-4)GlcNAc-Sp8,0,-10.663725
Fuca1-4(Galb1-3)GlcNAcb-Sp8,0,6.624824999999997
Galb1-4GlcNAcb1-6GalNAca-Sp8,0,6.9781999999999975
Galb1-4GlcNAcb1-6GalNAc-Sp14,0,7.5197499999999975
GlcNAcb1-6(Galb1-3)GalNAca-Sp8,0,0.9482249999999972
GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,1.9529999999999996
Neu5Aca2-6(Galb1-3)GalNAca-Sp8,0,-7.587975000000003
Neu5Aca2-6(Galb1-3)GalNAca-Sp14,0,-3.5425499999999985
Neu5Acb2-6(Galb1-3)GalNAca-Sp8,0,-9.036675
Neu5Aca2-6(Galb1-3)GlcNAcb1-4Galb1-4Glcb-Sp10,0,7.7334999999999985
Galb1-3GalNAca-Sp14,0,20.87539999999999
Galb1-3GalNAca-Sp16,0,2.678075
Galb1-3GalNAcb-Sp8,0,25.06705
Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,0,20.88555
Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,-3.7331499999999984
Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,0,6.162099999999999
Galb1-3Galb-Sp8,0,10.020075
Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,1.2430749999999993
Galb1-3GlcNAcb-Sp0,0,-3.757825
Galb1-3GlcNAcb-Sp8,0,-6.2348
Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,7.865649999999999
