glycan,binding,rfu
Gala1-3Galb1-4Glcb-Sp0,0,12.189250000000005
Gala1-3Galb1-4Glc-Sp10,0,11.038725
Gala1-4Galb1-4GlcNAcb-Sp0,0,13.53315
Gala1-4Galb1-4GlcNAcb-Sp8,0,16.798125
Gala1-4Galb1-4Glcb-Sp0,0,6.616649999999992
Gala1-4GlcNAcb-Sp8,0,14.24175
Gala1-6Glcb-Sp8,0,15.532274999999998
Galb1-2Galb-Sp8,0,17.38705
Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,41.089325
Galb1-3(Fuca1-4)GlcNAc-Sp8,1,1390.24625
Fuca1-4(Galb1-3)GlcNAcb-Sp8,1,729.0528
Galb1-4GlcNAcb1-6GalNAca-Sp8,0,41.11465
Galb1-4GlcNAcb1-6GalNAc-Sp14,0,36.623625
GlcNAcb1-6(Galb1-3)GalNAca-Sp8,0,32.079849999999986
GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,10.074450000000002
Neu5Aca2-6(Galb1-3)GalNAca-Sp8,0,12.733824999999996
Neu5Aca2-6(Galb1-3)GalNAca-Sp14,0,11.8731
Neu5Acb2-6(Galb1-3)GalNAca-Sp8,0,11.607924999999994
Galb1-3GalNAca-Sp8,0,14.959600000000002
Galb1-3GalNAca-Sp14,0,15.732025
Galb1-3GalNAca-Sp16,0,22.87452500000001
Galb1-3GalNAcb-Sp8,0,55.794225
Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,0,27.1318
Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,21.509650000000025
Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,0,33.457975000000005
Galb1-3Galb-Sp8,0,14.3049
Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,0,14.199075
Galb1-3GlcNAcb-Sp0,0,12.93565
Galb1-3GlcNAcb-Sp8,0,4.891350000000001
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,1,1164.922925
Galb1-4(6S)Glcb-Sp8,0,23.762325
Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,10.782975
Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,8.510674999999999
Galb1-4GlcNAcb1-3GalNAca-Sp8,0,13.137100000000002
Galb1-4GlcNAcb1-3GalNAc-Sp14,0,19.985049999999994
Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,50.45445
